276225,"BORGO M PINGRIG 14","","750M",40,12,9.00000,9.00000,9900,3,27622,83,27622,276,131,60,,,,"2014","606179207907",152.00,,,259,,,,,157,102,248,356,,,,,356,97,5.47,,805.38,654.76,2001.91,4078.19,1539.68,2780.56,1100,,,,,18.00,13117,,83,3
276245,"QUATRO MANI MONPL14","","750M",40,12,9.00000,9.00000,9900,3,27624,83,27624,276,197,60,,,,"2014","666056000199",160.00,,,410,,,,18,356,48,304,494,,,,-3,491,81,3.36,,385.96,307.04,2428.26,2535.03,1697.33,2108.84,1100,,,,96,18.00,30116,,83,3
276391,"FANTINEL BRUT ROSE","","750M",40,12,9.00000,9.00000,9900,3,27639,83,27639,276,146,60,,,,"0000","606179207808",224.00,,,128,,,,,91,37,109,164,,,,,164,36,.80,,342.00,259.31,1026.00,573.88,763.91,560.68,1100,,,,36,18.00,10115,,83,3
276395,"FANTINEL PROSECCO","","750M",40,12,9.00000,9.00000,9900,3,27639,83,27639,276,146,60,,,,"0000","606179202605",224.00,,,660,,,,-8,651,1,43,673,,,,,673,13,4.97,,,8.97,511.73,4328.96,398.76,3440.47,1100,,,,36,18.00,30116,,83,3
276396,"FANTINEL PINGRIG15","","750M",40,12,9.00000,9.00000,9900,3,27639,83,27639,276,131,60,,,,"2014","606179203008",200.00,,,336,,,,,336,,84,84,336,,,,420,84,.30,,,,763.88,282.72,623.21,222.58,1100,,,,84,18.00,33117,,83,3
276475,"ALTO ROMEROS SAUVBL13","","750M",40,12,9.00000,9.00000,9900,3,27647,71,27647,276,142,60,,,,"2013","7804414004844",144.00,,,80,,,,,80,,,80,,,,,80,,,,,,,,,,1100,,,,,18.00,101515,,71,3
276476,"ALTO ROMEROS CHAR15","","750M",40,12,9.00000,9.00000,9900,3,27647,71,27647,276,109,60,,,,"2015","",144.00,,,12,,,,,,12,24,,,,,,,-12,1.19,,76.16,62.03,157.32,842.12,124.06,703.88,1100,,,,,18.00,71016,,71,3
276477,"ALTO ROMEROS CAB 15","","750M",40,12,9.00000,9.00000,9900,3,27647,71,27647,276,105,60,,,,"2015","7804414004813",144.00,,,60,,,,,60,,31,84,,,,,84,24,.40,,,,214.42,310.06,160.25,206.78,1100,,,,,18.00,21317,,71,3
276478,"ALTO ROMEROS CARMENERE12","","750M",40,12,9.00000,9.00000,9900,3,27647,71,27647,276,107,60,,,,"2012","7804414004806",144.00,,,27,,,,,27,,1,27,,,,,27,,.72,,,,2.59,501.25,5.17,372.18,1100,,,,,18.00,90214,,71,3
276612,"COS PITHOS BIANCO 13","","750M",40,12,9.00000,9.00000,9900,3,27661,83,27661,276,161,60,,,,"2013","8033749750174",500.00,,,21,,,,,21,,,18,,,,3,21,,.01,,,,,21.17,,21.17,1100,,,,,18.00,51515,,83,3
276613,"COS PITHOS ROSSO14","","750M",40,12,9.00000,9.00000,9900,3,27661,83,27661,276,160,60,,,,"2014","8033749750129",500.00,,,52,,,,,39,1,9,42,,,,10,52,,.19,,,19.31,78.32,587.58,173.73,364.23,1100,,,,,18.00,81516,,83,3
276616,"COS CERASUOLO 14","","750M",40,12,9.00000,9.00000,9900,3,27661,83,27661,276,160,60,,,,"2014","8033749750006",500.00,,,,,,,,,,12,,12,,,,12,12,.14,,,,326.47,372.89,230.02,266.20,1100,,,24,,18.00,42817,24,83,3
276752,"VELENOSI PECORINO15","","750M",40,12,9.00000,9.00000,9900,3,27675,83,27675,276,198,60,,,,"2015","666056000212",216.00,,,70,,,,,69,1,3,70,,,,,70,,.12,,,8.42,8.42,138.76,25.26,90.41,1100,,,,,18.00,123116,,83,3
276755,"VELENOSI CRIM MORRO15","","750M",40,12,9.00000,9.00000,9900,3,27675,83,27675,276,160,60,,,,"2015","666056000236",216.00,,,53,,,,,,53,106,90,,,,,90,37,1.72,,611.75,446.22,1206.90,1839.25,892.44,1198.58,1100,,,84,,18.00,43017,84,83,3
276756,"VELENOSI VERDICCHIO15","","750M",40,12,9.00000,9.00000,9900,3,27675,83,27675,276,160,60,,,,"2015","666056000205",240.00,,,113,,,,,93,1,14,113,,,,,113,,,,,8.42,139.21,,117.87,,1100,,,,,18.00,120516,,83,3
276757,"VELENOSI BREC ROSSO15","","750M",40,12,9.00000,9.00000,9900,3,27675,83,27675,276,140,60,,,,"2015","66605600090",220.00,,,83,,,,,83,,1,83,,,,,83,,,,,,4.21,,8.42,,1100,,,,,18.00,110516,,83,3
276804,"VARNELLI CAFEE MOKA","","1LTR",30,12,12.00000,12.00000,9900,1,27680,45,27680,276,45,11,60.0,,,"0000","80484158",502.97,,,20,,,,,20,,17,26,,,,,26,6,.12,,,,738.14,489.17,392.53,277.08,1100,,,,,18.00,32016,,45,1
276805,"VARNELLI AMARO","","1LTR",30,12,12.00000,12.00000,9900,1,27680,38,27680,276,38,11,68.0,,,"0000","",501.88,,,17,36,,,-12,37,4,13,23,,,,-1,22,5,.04,,173.32,112.36,563.29,173.32,365.17,112.36,1110,,,,4,18.00,41517,,38,1
276806,"VARNELLI PUNCH FANTASIA","","1LTR",30,12,12.00000,12.00000,9900,1,27680,38,27680,276,38,11,80.0,,,"0000","8006525000435",400.00,,,34,,,,-1,30,3,26,14,24,,,,38,4,,,99.52,53.52,834.02,,463.84,,1110,,,,,18.00,30117,,38,1
276807,"VARNELLI AMARO ERBORISTA","","1LTR",30,12,12.00000,12.00000,9900,1,27680,38,27680,276,38,11,80.0,,,"0000","40232008924",700.00,,,17,,,,-1,16,,4,17,,,,,17,,,,,,232.28,,134.36,,1110,,,,4,18.00,100516,,38,1
276810,"SUPREMA GRAPPA REFOSCO","","750M",40,12,9.00000,9.00000,9900,1,27681,39,27681,276,39,11,82.0,,,"0000","606179207402",483.95,,,43,,,,,43,,,43,,,,,43,,,,,,,,,,1100,,,,,18.00,,,39,1
276811,"DUPONT CALVADOS FINE","","750M",40,12,9.00000,9.00000,9900,1,27681,35,27681,276,35,11,80.0,,,"0000","3549754075072",400.00,,,24,,,,,24,,,24,,,,,24,,,,,,,,,,1000,,,,,18.00,100516,,35,1
276814,"LUCANO SAMBUCA","","750M",40,12,9.00000,9.00000,9900,1,27681,38,27681,276,38,11,40.0,,,"0000","634955000053",215.00,,,41,,,,,41,,3,43,,,,,43,2,.02,,,,58.26,40.34,38.40,25.60,1110,,,,,18.00,20116,,38,1
276815,"LUCANO AMARO","","750M",40,12,9.00000,9.00000,9900,1,27681,38,27681,276,38,11,56.0,,,"0000","634955000046",268.80,,,12,,,,,9,3,39,20,,,,,20,8,.62,,71.70,47.40,923.20,1459.96,616.20,979.61,1110,,,48,9,18.00,43017,48,38,1
276817,"ZABOV","6 PER CASE","1LTR",30,6,6.00000,6.00000,9900,1,27681,45,27681,276,45,11,30.0,,,"0000","",134.38,,,3,,,,,3,,,3,,,,,3,,,,,,,,,,1100,,,,,18.00,,,45,1
276818,"JUNE","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,27681,45,27681,276,45,11,56.0,,,"0000","3700209603039",192.64,,,1,,,,,1,,,1,,,,,1,,.85,,,,,1303.36,,890.05,1100,,,,,18.00,,,45,1
276821,"SAMAROLI TOMINTOUL HIGH","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,27682,17,27682,276,17,11,80.0,,,"0000","",4002.97,,,,,,,,,,,,,,,,,,,,,,,,,,1100,,,,,18.00,,,17,1
276822,"SAMAROLI MILTON DUFF SPEY","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,27682,17,27682,276,17,11,80.0,,,"0000","",1602.97,,,,,,,,,,,,,,,,,,,,,,,,,,1100,,,,,18.00,,,17,1
276823,"SAMAROLI CAOL ILA ISLAY","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,27682,17,27682,276,17,11,80.0,,,"0000","",4002.97,,,,,,,,,,,,,,,,,,,,,,,,,,1100,,,,,18.00,,,17,1
276831,"GRACIAS DIOS ESPADIN","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,27683,20,27683,276,20,11,80.0,,,"0000","7500326365607",183.70,,,7,42,,,-1,34,2,100,3,42,,,,45,38,,,63.91,40.46,2717.62,,2023.00,,1110,,,,,18.00,41517,,20,1
276832,"GRACIAS DIOS ESP REPOSADO","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,27683,20,27683,276,20,11,80.0,,,"0000","7500326365614",250.00,,,1,,,,,1,,,1,,,,,1,,,,,,,,,,1110,,,,,18.00,100516,,20,1
276833,"GRACIOS DIOS TOBALA","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,27683,20,27683,276,20,11,90.0,,,"0000","7500326365621",346.50,,,29,,,,,29,,1,,30,,,,30,1,,,,,56.50,,38.34,,1110,,,,,18.00,32517,,20,1
276846,"SUZE BITTERS","6 PER CASE","200M",80,6,1.20000,1.20000,9900,1,27684,40,27684,276,40,11,80.0,,,"0000","3047100261112",150.00,,,28,,,,,28,,2,30,,,,,30,2,,,,,49.34,,26.18,,1110,,,,,18.00,100516,,40,1
276847,"SUZE ORANGE BITTERS","6 PER CASE","200M",80,6,1.20000,1.20000,9900,1,27684,40,27684,276,40,11,80.0,,,"0000","3047100261099",150.00,,,30,,,,,30,,,30,,,,,30,,,,,,,,,,1110,,,,,18.00,100516,,40,1
276848,"SUZE RED BITTERS","6 PER CASE","200M",80,6,1.20000,1.20000,9900,1,27684,40,27684,276,40,11,80.0,,,"0000","3047100261105",150.00,,,29,,,,1,30,,,29,,,,,29,,,,,,,,,,1110,,,,,18.00,100516,,40,1
276855,"PAUL JOHN BRILLIANCE","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,27685,14,27685,276,14,11,92.0,,,"0000","8904014800699",246.50,,,,132,,,,124,8,8,,,,,,,,,,224.00,213.84,224.00,,213.84,,1110,,,,,18.00,22817,,14,1
276856,"PAUL JOHN EDITED","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,27685,14,27685,276,14,11,92.0,,,"0000","8904014800675",282.40,,,,132,,,,104,28,28,,,,,,,,,,1062.10,888.44,1062.10,,888.44,,1110,,,,,18.00,22817,,14,1
276857,"PAUL JOHN CLASSIC","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,27685,14,27685,276,14,11,111.0,,,"0000","8904014800996",403.40,,,,84,,,,71,13,13,,,,,,,,,,761.80,585.82,761.80,,585.82,,1110,,,,,18.00,22817,,14,1
276858,"PAUL JOHN PEATED","6 PER CASE","750M",40,6,4.50000,4.50000,9900,1,27685,14,27685,276,14,11,111.0,,,"0000","8904014801009",416.80,,,,84,,,,59,25,25,,,,,,,,,,1599.70,1209.92,1599.70,,1209.92,,1110,,,,,18.00,22817,,14,1
277003,"CONTI PINOT GRIG14","","750M",40,12,9.00000,9.00000,9900,3,27700,83,27700,277,131,60,,,,"2014","716146133006",144.00,,,23,,,,,11,12,150,99,,,,-24,75,52,3.61,,90.00,65.03,1103.55,2726.56,812.88,1956.32,1110,,,84,22,18.00,40717,84,83,3
277004,"CUREZZA PRINE 13","","750M",40,12,9.00000,9.00000,9900,3,27700,83,27700,277,160,60,,,,"2013","716146038509",160.00,,,47,,,,,47,,2,48,,,,,48,1,,,,,6.68,,13.34,,1110,,,,12,18.00,21016,,83,3
277005,"CUREZZA NEROSSA 14","","750M",40,12,9.00000,9.00000,9900,3,27700,83,27700,277,160,60,,,,"2014","7161460390001",200.00,,,168,,,,24,120,72,206,50,204,,,,254,86,1.20,,737.46,544.98,1999.62,1298.28,1553.57,900.30,1110,,,,72,18.00,40617,,83,3
277010,"BISCARDO CORVINO14","","750M",40,12,9.00000,9.00000,9900,3,27701,83,27701,277,160,60,,,,"2014","716146032002",200.00,,,11,36,,,,47,,24,23,,,,,23,12,.49,,,,254.93,537.77,184.07,375.79,1110,,,,13,18.00,41017,,83,3
277011,"BISCARDO AMARONE12","6 PER CASE","750M",40,6,4.50000,4.50000,9900,3,27701,83,27701,277,199,60,,,,"2010","716146192003",400.00,,,18,,,,-8,4,6,25,19,18,,,,37,19,.18,,265.30,184.79,1034.34,788.60,769.97,554.37,1110,,,,4,18.00,40617,,83,3
277012,"BISCARDO RIPASSO13","","750M",40,12,9.00000,9.00000,9900,3,27701,83,27701,277,160,60,,,,"2013","716146031500",296.00,,,142,,,,,81,61,141,,204,,,-4,200,58,.56,,938.80,736.22,2297.96,962.39,1723.52,675.88,1110,,,,45,18.00,30117,,83,3
277016,"SPRIZ VENEZIANO","","750M",40,12,9.00000,9.00000,9900,3,27701,83,27701,277,146,60,,,,"0000","716146135000",200.00,,,,,,,,,,18,,,,,,,,.92,,,,36.02,423.53,130.85,644.21,1110,,,,,18.00,41516,,83,3
277020,"RIVETTO BARBERESCO 13","6 PER CASE","750M",40,6,4.50000,4.50000,9900,3,27702,83,27702,277,127,60,,,,"2013","1008860301058",280.00,,,20,,,,1,21,,13,,33,,,,33,13,,,,,332.97,,258.69,,1110,,,42,15,18.00,30117,42,83,3
277021,"MERIDIANA BARBERA DASTI15","","750M",40,12,9.00000,9.00000,9900,3,27702,83,27702,277,102,60,,,,"2015","716146168008",220.00,,,39,168,,,1,184,24,201,,168,,,,168,129,.02,,228.57,196.06,2046.62,36.68,1642.01,15.54,1110,,,,51,18.00,41017,,83,3
277022,"RIVETTO BAROLO 12","6 PER CASE","750M",40,6,4.50000,4.50000,9900,3,27702,83,27702,277,127,60,,,,"2012","716146117013",350.00,,,5,18,,,,18,5,42,,42,,,,42,37,,,179.99,127.99,1438.50,,1066.65,,1110,,,,,18.00,41017,,83,3
277023,"FONTANASSI GAVI 15","","750M",40,12,9.00000,9.00000,9900,3,27702,83,27702,277,311,60,,,,"2015","716146191006",220.00,,,67,168,,,,216,19,120,,168,,,,168,101,,,200.48,167.12,1342.24,,1002.32,,1110,,,,,18.00,41017,,83,3
277024,"GAIERHOF PINOT GRIG15","","750M",40,12,9.00000,9.00000,9900,3,27702,83,27702,277,131,60,,,,"2015","716146021013",220.00,,,123,84,,,,182,25,70,,168,,,,168,45,,,217.15,191.73,666.51,,537.25,,1110,,,,57,18.00,41017,,83,3
277025,"AGUIVERDE MONTEPULCIANO15","","750M",40,12,9.00000,9.00000,9900,3,27702,83,27702,277,197,60,,,,"2015","716146141001",160.00,,,161,,,,,161,,7,,168,,,,168,7,,,,,36.86,,39.69,,1110,,,,81,18.00,30117,,83,3
277026,"MONTESOLE FALANGINA15","","750M",40,12,9.00000,9.00000,9900,3,27702,83,27702,277,161,60,,,,"2015","716146201002",220.00,,,168,,,,1,117,16,100,,252,,,,252,84,,,172.58,124.12,1058.93,,776.75,,1110,,,252,48,18.00,41717,252,83,3
277027,"MONTESOLE AGLIANICO11","","750M",40,12,9.00000,9.00000,9900,3,27702,83,27702,277,161,60,,,,"2011","716146205000",300.00,,,54,,,,24,48,30,60,,84,,,,84,30,,,351.06,359.09,853.30,,718.17,,1110,,,,,18.00,30117,,83,3
277028,"FEUDO NICOLA PRIMITIVO15","","750M",40,12,9.00000,9.00000,9900,3,27702,73,27702,277,168,60,,,,"2015","716146037502",250.00,,,30,168,,,,185,1,55,,84,,,,84,54,,,21.14,9.18,666.98,,503.98,,1110,,,,9,18.00,41017,,73,3
277030,"CARRA PROSECCO FRIZ","1 PER CASE","20L",4,1,20.00000,20.00000,9900,3,27703,83,27703,277,146,60,,,,"0000","",170.00,,,3,,,,,3,,-6,4,,,,,4,1,.01,,,,-731.00,200.00,-705.30,117.55,1100,,,,,18.00,112515,,83,3
277040,"GUADO AL MESO BACCO ROSSO15","","750M",40,12,9.00000,9.00000,9900,3,27704,83,27704,277,160,60,,,,"2015","716146072008",220.00,,,,168,,,,168,,,,,,,,,,,,,,,,,,1110,,,,,18.00,41017,,83,3
277041,"GUADO AL MESO RUTE ROSSO14","","750M",40,12,9.00000,9.00000,9900,3,27704,83,27704,277,160,60,,,,"2014","716146074002",450.00,,,66,,,,1,67,,18,,84,,,,84,18,,,,,385.73,,300.05,,1110,,,,22,18.00,30117,,83,3
278005,"MANCINO SECCO VERM","6 PER CASE","750M",40,6,4.50000,4.50000,9900,2,27800,83,27800,278,55,11,,,,"0000","8000648001348",143.25,,,27,,,,5,16,16,31,29,,,,,29,2,.13,,335.52,273.58,648.45,232.60,530.07,222.29,1110,,,,,18.00,22017,,83,2
278006,"MANCINO BIANCO VERM","6 PER CASE","750M",40,6,4.50000,4.50000,9900,2,27800,83,27800,278,55,11,,,,"0000","8000648001331",143.25,,,45,,,,1,40,6,25,51,,,,,51,6,.12,,120.00,102.59,506.40,205.72,427.47,205.19,1110,,,,,18.00,101516,,83,2
278007,"MANCINO ROSSO VERM","6 PER CASE","750M",40,6,4.50000,4.50000,9900,2,27800,83,27800,278,55,11,,,,"0000","",143.25,,,72,,,,,66,,19,74,,,,,74,2,.18,,,,402.12,366.53,324.89,307.78,1110,,,,4,18.00,22017,,83,2
278008,"MANCINO CHINATO","","500M",50,12,6.00000,6.00000,9900,2,27800,83,27800,278,55,11,,,,"0000","",300.00,,,38,,,,,38,,7,38,,,,,38,,,,,,147.86,,119.63,,1110,,,,,18.00,22017,,83,2
278105,"YZAGUIRRE BLCO CLS","6 PER CASE","1LTR",30,6,6.00000,6.00000,9900,2,27810,83,27810,278,55,11,,,,"0000","890004001024",62.68,,,129,,,,,113,,83,164,,,,,164,35,.93,,,,866.22,869.36,637.33,715.12,1110,,,,36,18.00,22017,,83,2
278106,"YZAGUIRRE ROJO CLS","6 PER CASE","1LTR",30,6,6.00000,6.00000,9900,2,27810,83,27810,278,55,11,,,,"0000","",62.68,,,89,84,,,-12,119,36,216,173,,,,,173,84,1.26,,394.10,276.43,2321.10,1185.89,1658.59,968.50,1110,,,,23,18.00,41017,,83,2
278107,"YZAGUIRRE DRY RESV","6 PER CASE","1LTR",30,6,6.00000,6.00000,9900,2,27810,83,27810,278,55,11,,,,"0000","890004001826",112.00,,,36,,,,4,38,2,14,38,,,,,38,2,.44,,43.34,25.36,230.38,718.62,177.51,557.86,1110,,,,,18.00,22017,,83,2
278108,"YZAGUIRRE BLCO RESV","6 PER CASE","1LTR",30,6,6.00000,6.00000,9900,2,27810,83,27810,278,55,11,,,,"0000","890004001819",112.00,,,53,,,,-5,48,,3,54,,,,,54,1,.24,,,,31.70,367.60,38.04,304.29,1110,,,,,18.00,101516,,83,2
278109,"YZAGUIRRE ROJO RESV","6 PER CASE","1LTR",30,6,6.00000,6.00000,9900,2,27810,83,27810,278,55,11,,,,"0000","890004001017",112.00,,,39,,,,,38,1,13,46,,,,,46,7,.46,,21.67,12.68,206.06,789.02,164.83,583.28,1110,,,,,18.00,101516,,83,2
278205,"MARTINEZ LAC ROJO","","750M",40,12,9.00000,9.00000,9900,2,27820,86,27820,278,55,11,,,,"0000","690463354002",158.20,,,54,,,,,54,,9,54,,,,,54,,.56,,,,102.11,667.11,78.03,485.49,1110,,,,,18.00,81216,,86,2
278206,"MARTINEZ LAC BLANCA","","750M",40,12,9.00000,9.00000,9900,2,27820,86,27820,278,55,11,,,,"0000","",170.20,,,67,,,,4,47,,72,91,,,,-4,87,20,.78,,,,951.57,992.07,696.18,754.20,1110,,,,,18.00,101516,,86,2
278207,"MARTINEZ LAC RESRVA","6 PER CASE","750M",40,6,4.50000,4.50000,9900,2,27820,86,27820,278,278,11,,,,"0000","690463307107",125.40,,,43,,,,,43,,4,43,,,,,43,,.28,,,,29.20,510.19,58.40,408.77,1110,,,,,18.00,101516,,86,2
278305,"RINOMATO","6 PER CASE","1LTR",30,6,6.00000,6.00000,9900,2,27830,83,27830,278,55,11,,,,"0000","8000648001997",100.00,,,16,84,,,2,80,16,93,56,,,,,56,40,,,271.18,202.86,1475.95,,1179.12,,1110,,,,,18.00,41017,,83,2
280005,"HAKUTSURU JUNMAI SUP","6 PER CASE","720M",41,6,4.50000,4.50000,9900,2,28000,85,28000,280,139,50,,,,"0000","747846010014",176.00,,,,84,,,2,63,23,83,10,,,,,10,10,.43,,263.25,190.87,1012.20,661.20,688.79,390.04,1000,,,,,18.00,40417,,85,2
280006,"HAKUTSURU JUNMAI SUP","12 PER CASE SUPERIOR","300M",62,12,3.60000,3.60000,9900,2,28000,85,28000,280,139,50,,,,"0000","747846010106",128.00,,,6,84,,,1,3,70,250,66,,,,,66,60,1.35,,489.75,305.75,1750.76,1021.75,1092.05,595.48,1000,,,168,,18.00,43017,168,85,2
280013,"HAKUTSURU SAKE","","1.8L",21,6,10.80580,10.80580,9900,2,28001,85,28001,280,139,50,,,,"0000","747846010168",140.00,,,75,,,,,57,18,117,15,84,,,-2,97,22,1.52,,232.62,169.50,1551.43,2238.75,1101.76,1562.60,1000,,,,,18.00,22017,,85,2
280015,"HAKUTSURU SAKE","","720M",41,12,8.64000,8.64000,9900,2,28001,85,28001,280,139,50,,,,"0000","747846010144",152.00,,,19,168,,,,129,58,483,,168,,,,168,149,3.37,,431.23,313.98,3676.99,3110.67,2614.73,1872.39,1000,,,,,18.00,40417,,85,2
280017,"HAKUTSURU DRAFT SAKE","20 PER CASE","300M",62,20,6.00000,6.00000,9900,2,28001,85,28001,280,139,50,,,,"0000","747846010083",120.00,,,208,560,,,,420,148,723,99,280,,,61,440,232,9.92,,578.34,434.13,2815.51,3906.23,2120.70,2858.07,1000,,,,,18.00,41517,,85,2
280019,"HAKUTSURU DRAFT SAKE","","180M",73,30,5.40000,5.40000,9900,2,28001,85,28001,280,139,50,,,,"0000","747846010076",120.00,,,31,210,,,,211,,330,127,,,,,127,96,4.56,,,,923.97,1256.70,643.30,864.68,1000,,,,,18.00,40417,,85,2
280025,"HAKUTSURU PLUM WINE","","750M",40,12,9.00000,9.00000,9900,2,28002,85,28002,280,139,50,,,,"0000","012086274411",176.00,,,110,168,,,,250,28,386,4,168,,,27,199,89,3.44,,315.22,192.87,3928.76,3390.72,2658.34,2308.26,1000,,,,,18.00,40417,,85,2
280036,"HAKUTSURU SAYURI NIG","6 PER CASE","720M",41,6,4.32000,4.32000,9900,2,28003,85,28003,280,139,50,,,,"0000","747846020020",120.00,,,6,168,,,-2,107,53,102,12,,,,,12,6,.86,,595.85,412.87,1229.58,1155.27,794.58,795.00,1000,,,,,18.00,41517,,85,2
280037,"HAKUTSURU SAYURI NIGORI","","300M",62,12,3.60000,3.60000,9900,2,28003,85,28003,280,139,50,,,,"0000","747846020013",128.00,,,-4,924,,,-5,529,282,1000,24,252,,,,276,280,9.87,,1949.36,1099.60,6976.16,7125.26,3899.31,4092.41,1000,,,,,18.00,41517,,85,2
280038,"HAKUTSURU AWA YURI","12 PER CASE","300M",62,12,3.60000,3.60000,9900,2,28003,85,28003,280,139,50,,,,"0000","747846010137",100.00,,,202,,,,,186,16,30,214,,,,,214,12,,,65.22,61.45,134.31,,115.22,,1000,,,,,18.00,110516,,85,2
280039,"HAKUTSURU SHO UNE","12 PER CASE","300M",62,12,3.60000,3.60000,9900,2,28003,85,28003,280,139,50,,,,"0000","747846010106",180.00,,,,,,,,,,12,,,,,,,,.15,,,,106.11,119.12,74.61,91.95,1000,,,48,,18.00,43017,48,85,2
280047,"HAKUTSURU GIFT3PK","6-3 PACKS","300M",62,6,5.40000,5.40000,9900,2,28004,85,28004,280,139,50,,,,"0000","",150.00,,,6,,,,,6,,6,6,,,,,6,,.27,,,,89.79,422.41,67.48,300.47,1000,,,,,18.00,61016,,85,2
281001,"DROU CHOREY BEAUNE13","","750M",40,12,9.00000,9.00000,9900,3,28100,73,28100,281,133,60,,,,"2013","012086515613",384.00,,,8,,,,,8,,2,10,,,,,10,2,.08,,,,52.97,162.68,31.34,125.36,1000,,,3,,18.00,100516,3,73,3
281002,"DROU BEAUJ NOUVEAU16","","750M",40,12,9.00000,9.00000,9900,3,28100,73,28100,281,,60,,,,"2016","012086506116",200.00,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,18.00,93016,,73,3
281004,"DROU POUILLY FS14","","750M",40,12,9.00000,9.00000,9900,3,28100,73,28100,281,109,60,,,,"2014","",440.00,,,36,,,,,30,6,20,24,24,,,,48,12,.19,,147.02,93.54,464.45,434.14,311.80,296.16,1000,,,,,18.00,33117,,73,3
281005,"DROU CHABLIS 15","","750M",40,12,9.00000,9.00000,9900,3,28100,73,28100,281,109,60,,,,"2015","636595512750",360.00,,,96,,,,,96,,108,84,84,,,,168,72,.38,,,,1811.40,617.20,1377.27,452.09,1000,,,,,18.00,31517,,73,3
281007,"DROU GEVREY CHAM12","","750M",40,12,9.00000,9.00000,9900,3,28100,73,28100,281,133,60,,,,"2012","012086556012",850.00,,,12,,,,,12,,,,12,,,,12,,.03,,,,,149.00,,100.77,1000,,,,,18.00,31517,,73,3
281008,"DROU POMMARD 13","","750M",40,12,9.00000,9.00000,9900,3,28100,73,28100,281,133,60,,,,"2013","012086532016",800.00,,,10,,,,,10,,,10,,,,,10,,.03,,,,,142.51,,100.77,1000,,,,,18.00,62515,,73,3
281010,"DROU PULGNY MONT14","","750M",40,12,9.00000,9.00000,9900,3,28101,73,28101,281,109,60,,,,"2014","",880.00,,,53,,,,,41,2,7,55,,,,,55,2,,,98.91,67.18,313.94,,235.13,,1000,,,,,18.00,13017,,73,3
281012,"DROU BEAUJ VILL14","","750M",40,12,9.00000,9.00000,9900,3,28101,73,28101,281,116,60,,,,"2014","012086507014",230.00,,,106,,,,,93,13,26,82,,,,24,106,,.84,,146.94,113.78,298.26,1006.12,227.56,735.21,1000,,,,,18.00,111516,,73,3
281013,"DROU MACON VILL 15","","750M",40,12,9.00000,9.00000,9900,3,28101,73,28101,281,109,60,,,,"2014","012086312014",230.00,,,29,,,,,25,4,5,37,,,,-7,30,1,.61,,29.98,31.68,33.94,690.45,39.60,508.49,1000,,,,,18.00,113016,,73,3
281014,"DROU CORTON CHRLMGN14","6 PER CASE","750M",40,6,4.50000,4.50000,9900,3,28101,73,28101,281,133,60,,,,"2014","",1800.00,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,18.00,90516,,73,3
281015,"DROU CHAMBOLE MUSGNY12","","750M",40,12,9.00000,9.00000,9900,3,28101,73,28101,281,133,60,,,,"2012","",1100.00,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,18.00,90516,,73,3
281016,"DROU CHOREY BEAUNE12","","750M",40,12,9.00000,9.00000,9900,3,28101,73,28101,281,133,60,,,,"2012","",400.00,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,18.00,90516,,73,3
281017,"DROU COTE BEAUNE RG12","","750M",40,12,9.00000,9.00000,9900,3,28101,73,28101,281,133,60,,,,"2012","",600.00,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,18.00,90516,,73,3
281018,"DROU NUIT ST GEO PROCES12","","750M",40,12,9.00000,9.00000,9900,3,28101,73,28101,281,133,60,,,,"2012","",1400.00,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,18.00,90516,,73,3
281019,"DROU VOSNE ROMANEE12","","750M",40,12,9.00000,9.00000,9900,3,28101,73,28101,281,133,60,,,,"2012","",1300.00,,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,18.00,90516,,73,3
281024,"DROU ST VERAN 15","","750M",40,12,9.00000,9.00000,9900,3,28102,73,28102,281,109,60,,,,"2014","012086313912",320.00,,,90,,,,,90,,78,102,,,,,102,12,.34,,,,1089.79,593.19,825.72,383.94,1000,,,,,18.00,13117,,73,3
281028,"DROU MEURSAULT 14","","750M",40,12,9.00000,9.00000,9900,3,28102,73,28102,281,109,60,,,,"2013","012086341014",720.00,,,17,,,,,17,,4,21,,,,,21,4,.16,,,,145.63,655.38,121.00,484.03,1000,,,,,18.00,123016,,73,3
281029,"DROU RULLY BLC 14","","750M",40,12,9.00000,9.00000,9900,3,28102,73,28102,281,109,60,,,,"2013","012086318016",344.00,,,61,,,,,61,,14,60,,,,13,73,12,.56,,,,241.60,1044.04,190.21,760.84,1000,,,,,18.00,120216,,73,3
